t,y_des, alpha_des, beta_des, y_est, alpha_est, beta_est, y_act, alpha_act, beta_act
2.202000, 0.300000, 0.000000, 0.000000, 0.279175, -0.000634, -0.006431, 0.274903, -0.000594, -0.006888
2.203500, 0.300000, 0.000000, 0.000000, 0.279176, -0.000634, -0.006405, 0.274905, -0.000595, -0.006860
2.205000, 0.300000, 0.000000, 0.000000, 0.279177, -0.000634, -0.006379, 0.274906, -0.000595, -0.006832
2.206500, 0.300000, 0.000000, 0.000000, 0.279178, -0.000635, -0.006354, 0.274908, -0.000595, -0.006805
2.208000, 0.300000, 0.000000, 0.000000, 0.279180, -0.000635, -0.006329, 0.274910, -0.000596, -0.006779
2.209500, 0.300000, 0.000000, 0.000000, 0.279181, -0.000635, -0.006305, 0.274912, -0.000596, -0.006753
2.211000, 0.300000, 0.000000, 0.000000, 0.279182, -0.000636, -0.006281, 0.274914, -0.000596, -0.006728
2.212500, 0.300000, 0.000000, 0.000000, 0.279183, -0.000636, -0.006258, 0.274915, -0.000596, -0.006703
2.214000, 0.300000, 0.000000, 0.000000, 0.279184, -0.000636, -0.006235, 0.274917, -0.000597, -0.006679
2.215500, 0.300000, 0.000000, 0.000000, 0.279185, -0.000636, -0.006213, 0.274919, -0.000597, -0.006655
2.217000, 0.300000, 0.000000, 0.000000, 0.279187, -0.000637, -0.006191, 0.274920, -0.000597, -0.006632
2.218500, 0.300000, 0.000000, 0.000000, 0.279188, -0.000637, -0.006170, 0.274922, -0.000598, -0.006609
2.220000, 0.300000, 0.000000, 0.000000, 0.279189, -0.000637, -0.006149, 0.274923, -0.000598, -0.006587
2.221500, 0.300000, 0.000000, 0.000000, 0.279190, -0.000638, -0.006128, 0.274925, -0.000598, -0.006565
2.223000, 0.300000, 0.000000, 0.000000, 0.279191, -0.000638, -0.006108, 0.274926, -0.000599, -0.006544
2.224500, 0.300000, 0.000000, 0.000000, 0.279192, -0.000638, -0.006089, 0.274928, -0.000599, -0.006523
2.226000, 0.300000, 0.000000, 0.000000, 0.279193, -0.000639, -0.006070, 0.274929, -0.000599, -0.006503
2.227500, 0.300000, 0.000000, 0.000000, 0.279194, -0.000639, -0.006051, 0.274931, -0.000600, -0.006484
2.229000, 0.300000, 0.000000, 0.000000, 0.279195, -0.000639, -0.006033, 0.274932, -0.000600, -0.006464
2.230500, 0.300000, 0.000000, 0.000000, 0.279195, -0.000640, -0.006015, 0.274933, -0.000600, -0.006446
2.232000, 0.300000, 0.000000, 0.000000, 0.279196, -0.000640, -0.005997, 0.274935, -0.000601, -0.006428
2.233500, 0.300000, 0.000000, 0.000000, 0.279197, -0.000640, -0.005980, 0.274936, -0.000601, -0.006410
2.235000, 0.300000, 0.000000, 0.000000, 0.279198, -0.000641, -0.005964, 0.274937, -0.000601, -0.006393
2.236500, 0.300000, 0.000000, 0.000000, 0.279199, -0.000641, -0.005948, 0.274938, -0.000602, -0.006376
2.238000, 0.300000, 0.000000, 0.000000, 0.279199, -0.000641, -0.005932, 0.274939, -0.000602, -0.006360
2.239500, 0.300000, 0.000000, 0.000000, 0.279200, -0.000642, -0.005916, 0.274940, -0.000602, -0.006344
2.241000, 0.300000, 0.000000, 0.000000, 0.279201, -0.000642, -0.005901, 0.274941, -0.000602, -0.006328
2.242500, 0.300000, 0.000000, 0.000000, 0.279202, -0.000642, -0.005886, 0.274942, -0.000603, -0.006313
2.244000, 0.300000, 0.000000, 0.000000, 0.279202, -0.000642, -0.005872, 0.274943, -0.000603, -0.006299
2.245500, 0.300000, 0.000000, 0.000000, 0.279203, -0.000643, -0.005858, 0.274944, -0.000603, -0.006285
2.247000, 0.300000, 0.000000, 0.000000, 0.279203, -0.000643, -0.005844, 0.274945, -0.000604, -0.006271
2.248500, 0.300000, 0.000000, 0.000000, 0.279204, -0.000643, -0.005831, 0.274946, -0.000604, -0.006257
2.250000, 0.300000, 0.000000, 0.000000, 0.279204, -0.000644, -0.005817, 0.274947, -0.000604, -0.006244
2.251500, 0.300000, 0.000000, 0.000000, 0.279205, -0.000644, -0.005805, 0.274948, -0.000605, -0.006232
2.253000, 0.300000, 0.000000, 0.000000, 0.279206, -0.000644, -0.005792, 0.274948, -0.000605, -0.006219
2.254500, 0.300000, 0.000000, 0.000000, 0.279206, -0.000644, -0.005780, 0.274949, -0.000605, -0.006207
2.256000, 0.300000, 0.000000, 0.000000, 0.279206, -0.000645, -0.005768, 0.274950, -0.000605, -0.006195
2.257500, 0.300000, 0.000000, 0.000000, 0.279207, -0.000645, -0.005756, 0.274950, -0.000606, -0.006184
2.259000, 0.300000, 0.000000, 0.000000, 0.279207, -0.000645, -0.005745, 0.274951, -0.000606, -0.006173
2.260500, 0.300000, 0.000000, 0.000000, 0.279208, -0.000646, -0.005734, 0.274952, -0.000606, -0.006162
2.262000, 0.300000, 0.000000, 0.000000, 0.279208, -0.000646, -0.005723, 0.274952, -0.000607, -0.006152
2.263500, 0.300000, 0.000000, 0.000000, 0.279209, -0.000646, -0.005713, 0.274953, -0.000607, -0.006142
2.265000, 0.300000, 0.000000, 0.000000, 0.279209, -0.000646, -0.005702, 0.274953, -0.000607, -0.006132
2.266500, 0.300000, 0.000000, 0.000000, 0.279209, -0.000647, -0.005692, 0.274954, -0.000607, -0.006123
2.268000, 0.300000, 0.000000, 0.000000, 0.279210, -0.000647, -0.005683, 0.274954, -0.000608, -0.006113
2.269500, 0.300000, 0.000000, 0.000000, 0.279210, -0.000647, -0.005673, 0.274955, -0.000608, -0.006104
2.271000, 0.300000, 0.000000, 0.000000, 0.279211, -0.000647, -0.005664, 0.274955, -0.000608, -0.006096
2.272500, 0.300000, 0.000000, 0.000000, 0.279211, -0.000648, -0.005655, 0.274956, -0.000608, -0.006087
2.274000, 0.300000, 0.000000, 0.000000, 0.279211, -0.000648, -0.005646, 0.274956, -0.000609, -0.006079
2.275500, 0.300000, 0.000000, 0.000000, 0.279212, -0.000648, -0.005637, 0.274957, -0.000609, -0.006071
2.277000, 0.300000, 0.000000, 0.000000, 0.279212, -0.000648, -0.005629, 0.274957, -0.000609, -0.006063
2.278500, 0.300000, 0.000000, 0.000000, 0.279212, -0.000649, -0.005621, 0.274957, -0.000609, -0.006056
2.280000, 0.300000, 0.000000, 0.000000, 0.279212, -0.000649, -0.005613, 0.274958, -0.000610, -0.006049
2.281500, 0.300000, 0.000000, 0.000000, 0.279213, -0.000649, -0.005606, 0.274958, -0.000610, -0.006042
2.283000, 0.300000, 0.000000, 0.000000, 0.279213, -0.000649, -0.005598, 0.274958, -0.000610, -0.006035
2.284500, 0.300000, 0.000000, 0.000000, 0.279213, -0.000650, -0.005591, 0.274959, -0.000610, -0.006028
2.286000, 0.300000, 0.000000, 0.000000, 0.279213, -0.000650, -0.005584, 0.274959, -0.000610, -0.006022
2.287500, 0.300000, 0.000000, 0.000000, 0.279214, -0.000650, -0.005577, 0.274959, -0.000611, -0.006016
2.289000, 0.300000, 0.000000, 0.000000, 0.279214, -0.000650, -0.005570, 0.274960, -0.000611, -0.006010
2.290500, 0.300000, 0.000000, 0.000000, 0.279214, -0.000651, -0.005564, 0.274960, -0.000611, -0.006004
2.292000, 0.300000, 0.000000, 0.000000, 0.279214, -0.000651, -0.005558, 0.274960, -0.000611, -0.005999
2.293500, 0.300000, 0.000000, 0.000000, 0.279215, -0.000651, -0.005552, 0.274960, -0.000612, -0.005993
2.295000, 0.300000, 0.000000, 0.000000, 0.279215, -0.000651, -0.005546, 0.274961, -0.000612, -0.005988
2.296500, 0.300000, 0.000000, 0.000000, 0.279215, -0.000651, -0.005540, 0.274961, -0.000612, -0.005983
2.298000, 0.300000, 0.000000, 0.000000, 0.279215, -0.000652, -0.005535, 0.274961, -0.000612, -0.005978
2.299500, 0.300000, 0.000000, 0.000000, 0.279215, -0.000652, -0.005529, 0.274961, -0.000612, -0.005974
2.301000, 0.300000, 0.000000, 0.000000, 0.279216, -0.000652, -0.005524, 0.274961, -0.000613, -0.005969
2.302500, 0.300000, 0.000000, 0.000000, 0.279216, -0.000652, -0.005519, 0.274962, -0.000613, -0.005965
2.304000, 0.300000, 0.000000, 0.000000, 0.279216, -0.000652, -0.005514, 0.274962, -0.000613, -0.005961
2.305500, 0.300000, 0.000000, 0.000000, 0.279216, -0.000653, -0.005510, 0.274962, -0.000613, -0.005957
2.307000, 0.300000, 0.000000, 0.000000, 0.279216, -0.000653, -0.005505, 0.274962, -0.000613, -0.005953
2.308500, 0.300000, 0.000000, 0.000000, 0.279216, -0.000653, -0.005501, 0.274962, -0.000613, -0.005949
2.310000, 0.300000, 0.000000, 0.000000, 0.279217, -0.000653, -0.005497, 0.274962, -0.000614, -0.005946
2.311500, 0.300000, 0.000000, 0.000000, 0.279217, -0.000653, -0.005493, 0.274962, -0.000614, -0.005942
2.313000, 0.300000, 0.000000, 0.000000, 0.279217, -0.000654, -0.005489, 0.274963, -0.000614, -0.005939
2.314500, 0.300000, 0.000000, 0.000000, 0.279217, -0.000654, -0.005485, 0.274963, -0.000614, -0.005936
2.316000, 0.300000, 0.000000, 0.000000, 0.279217, -0.000654, -0.005482, 0.274963, -0.000614, -0.005933
2.317500, 0.300000, 0.000000, 0.000000, 0.279217, -0.000654, -0.005478, 0.274963, -0.000614, -0.005930
2.319000, 0.300000, 0.000000, 0.000000, 0.279217, -0.000654, -0.005475, 0.274963, -0.000615, -0.005927
2.320500, 0.300000, 0.000000, 0.000000, 0.279217, -0.000655, -0.005472, 0.274963, -0.000615, -0.005925
2.322000, 0.300000, 0.000000, 0.000000, 0.279218, -0.000655, -0.005469, 0.274963, -0.000615, -0.005922
2.323500, 0.300000, 0.000000, 0.000000, 0.279218, -0.000655, -0.005466, 0.274963, -0.000615, -0.005920
2.325000, 0.300000, 0.000000, 0.000000, 0.279218, -0.000655, -0.005463, 0.274963, -0.000615, -0.005918
2.326500, 0.300000, 0.000000, 0.000000, 0.279218, -0.000655, -0.005461, 0.274963, -0.000615, -0.005916
2.328000, 0.300000, 0.000000, 0.000000, 0.279218, -0.000655, -0.005458, 0.274964, -0.000615, -0.005914
2.329500, 0.300000, 0.000000, 0.000000, 0.279218, -0.000656, -0.005456, 0.274964, -0.000616, -0.005912
2.331000, 0.300000, 0.000000, 0.000000, 0.279218, -0.000656, -0.005454, 0.274964, -0.000616, -0.005910
2.332500, 0.300000, 0.000000, 0.000000, 0.279218, -0.000656, -0.005452, 0.274964, -0.000616, -0.005909
2.334000, 0.300000, 0.000000, 0.000000, 0.279218, -0.000656, -0.005450, 0.274964, -0.000616, -0.005907
2.335500, 0.300000, 0.000000, 0.000000, 0.279219, -0.000656, -0.005448, 0.274964, -0.000616, -0.005906
2.337000, 0.300000, 0.000000, 0.000000, 0.279219, -0.000656, -0.005446, 0.274964, -0.000616, -0.005904
2.338500, 0.300000, 0.000000, 0.000000, 0.279219, -0.000656, -0.005444, 0.274964, -0.000616, -0.005903
2.340000, 0.300000, 0.000000, 0.000000, 0.279219, -0.000657, -0.005443, 0.274964, -0.000616, -0.005902
2.341500, 0.300000, 0.000000, 0.000000, 0.279219, -0.000657, -0.005441, 0.274964, -0.000617, -0.005901
2.343000, 0.300000, 0.000000, 0.000000, 0.279219, -0.000657, -0.005440, 0.274964, -0.000617, -0.005900
2.344500, 0.300000, 0.000000, 0.000000, 0.279219, -0.000657, -0.005439, 0.274964, -0.000617, -0.005899
2.346000, 0.300000, 0.000000, 0.000000, 0.279219, -0.000657, -0.005438, 0.274964, -0.000617, -0.005899
2.347500, 0.300000, 0.000000, 0.000000, 0.279219, -0.000657, -0.005436, 0.274964, -0.000617, -0.005898
2.349000, 0.300000, 0.000000, 0.000000, 0.279219, -0.000657, -0.005436, 0.274964, -0.000617, -0.005898
2.350500, 0.300000, 0.000000, 0.000000, 0.279219, -0.000658, -0.005435, 0.274964, -0.000617, -0.005897
2.352000, 0.300000, 0.000000, 0.000000, 0.279219, -0.000658, -0.005434, 0.274964, -0.000617, -0.005897
2.353500, 0.300000, 0.000000, 0.000000, 0.279219, -0.000658, -0.005433, 0.274964, -0.000617, -0.005896
2.355000, 0.300000, 0.000000, 0.000000, 0.279219, -0.000658, -0.005433, 0.274964, -0.000618, -0.005896
2.356500, 0.300000, 0.000000, 0.000000, 0.279219, -0.000658, -0.005432, 0.274964, -0.000618, -0.005896
2.358000, 0.300000, 0.000000, 0.000000, 0.279220, -0.000658, -0.005432, 0.274964, -0.000618, -0.005896
2.359500, 0.300000, 0.000000, 0.000000, 0.279220, -0.000658, -0.005432, 0.274964, -0.000618, -0.005896
2.361000, 0.300000, 0.000000, 0.000000, 0.279220, -0.000658, -0.005431, 0.274964, -0.000618, -0.005896
2.362500, 0.300000, 0.000000, 0.000000, 0.279220, -0.000659, -0.005431, 0.274964, -0.000618, -0.005896
2.364000, 0.300000, 0.000000, 0.000000, 0.279220, -0.000659, -0.005431, 0.274964, -0.000618, -0.005897
2.365500, 0.300000, 0.000000, 0.000000, 0.279220, -0.000659, -0.005431, 0.274964, -0.000618, -0.005897
2.367000, 0.300000, 0.000000, 0.000000, 0.279220, -0.000659, -0.005431, 0.274964, -0.000618, -0.005897
2.368500, 0.300000, 0.000000, 0.000000, 0.279220, -0.000659, -0.005431, 0.274964, -0.000618, -0.005898
2.370000, 0.300000, 0.000000, 0.000000, 0.279220, -0.000659, -0.005432, 0.274964, -0.000619, -0.005898
2.371500, 0.300000, 0.000000, 0.000000, 0.279220, -0.000659, -0.005432, 0.274964, -0.000619, -0.005899
2.373000, 0.300000, 0.000000, 0.000000, 0.279220, -0.000659, -0.005432, 0.274964, -0.000619, -0.005900
2.374500, 0.300000, 0.000000, 0.000000, 0.279220, -0.000659, -0.005433, 0.274964, -0.000619, -0.005900
2.376000, 0.300000, 0.000000, 0.000000, 0.279220, -0.000660, -0.005433, 0.274964, -0.000619, -0.005901
2.377500, 0.300000, 0.000000, 0.000000, 0.279220, -0.000660, -0.005434, 0.274964, -0.000619, -0.005902
2.379000, 0.300000, 0.000000, 0.000000, 0.279220, -0.000660, -0.005434, 0.274964, -0.000619, -0.005903
2.380500, 0.300000, 0.000000, 0.000000, 0.279220, -0.000660, -0.005435, 0.274964, -0.000619, -0.005904
2.382000, 0.300000, 0.000000, 0.000000, 0.279220, -0.000660, -0.005436, 0.274964, -0.000619, -0.005905
2.383500, 0.300000, 0.000000, 0.000000, 0.279220, -0.000660, -0.005437, 0.274964, -0.000619, -0.005906
2.385000, 0.300000, 0.000000, 0.000000, 0.279220, -0.000660, -0.005437, 0.274964, -0.000619, -0.005907
2.386500, 0.300000, 0.000000, 0.000000, 0.279220, -0.000660, -0.005438, 0.274964, -0.000619, -0.005908
2.388000, 0.300000, 0.000000, 0.000000, 0.279220, -0.000660, -0.005439, 0.274964, -0.000619, -0.005909
2.389500, 0.300000, 0.000000, 0.000000, 0.279220, -0.000660, -0.005440, 0.274964, -0.000620, -0.005911
2.391000, 0.300000, 0.000000, 0.000000, 0.279220, -0.000661, -0.005441, 0.274964, -0.000620, -0.005912
2.392500, 0.300000, 0.000000, 0.000000, 0.279220, -0.000661, -0.005442, 0.274964, -0.000620, -0.005913
2.394000, 0.300000, 0.000000, 0.000000, 0.279220, -0.000661, -0.005444, 0.274964, -0.000620, -0.005915
2.395500, 0.300000, 0.000000, 0.000000, 0.279220, -0.000661, -0.005445, 0.274964, -0.000620, -0.005916
2.397000, 0.300000, 0.000000, 0.000000, 0.279220, -0.000661, -0.005446, 0.274964, -0.000620, -0.005917
2.398500, 0.300000, 0.000000, 0.000000, 0.279220, -0.000661, -0.005447, 0.274964, -0.000620, -0.005919
2.400000, 0.300000, 0.000000, 0.000000, 0.279220, -0.000661, -0.005449, 0.274964, -0.000620, -0.005920
2.401500, 0.300000, 0.000000, 0.000000, 0.279220, -0.000661, -0.005450, 0.274964, -0.000620, -0.005922
2.403000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000661, -0.005451, 0.274964, -0.000620, -0.005924
2.404500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000661, -0.005453, 0.274964, -0.000620, -0.005925
2.406000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000661, -0.005454, 0.274964, -0.000620, -0.005927
2.407500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000661, -0.005456, 0.274964, -0.000620, -0.005929
2.409000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000662, -0.005457, 0.274964, -0.000620, -0.005930
2.410500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000662, -0.005459, 0.274964, -0.000620, -0.005932
2.412000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000662, -0.005461, 0.274964, -0.000620, -0.005934
2.413500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000662, -0.005462, 0.274964, -0.000620, -0.005936
2.415000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000662, -0.005464, 0.274964, -0.000621, -0.005938
2.416500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000662, -0.005466, 0.274964, -0.000621, -0.005939
2.418000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000662, -0.005467, 0.274964, -0.000621, -0.005941
2.419500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000662, -0.005469, 0.274964, -0.000621, -0.005943
2.421000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000662, -0.005471, 0.274964, -0.000621, -0.005945
2.422500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000662, -0.005472, 0.274964, -0.000621, -0.005947
2.424000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000662, -0.005474, 0.274964, -0.000621, -0.005949
2.425500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000662, -0.005476, 0.274964, -0.000621, -0.005951
2.427000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000662, -0.005478, 0.274963, -0.000621, -0.005953
2.428500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000662, -0.005480, 0.274963, -0.000621, -0.005955
2.430000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000662, -0.005482, 0.274963, -0.000621, -0.005957
2.431500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000663, -0.005483, 0.274963, -0.000621, -0.005959
2.433000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000663, -0.005485, 0.274963, -0.000621, -0.005961
2.434500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000663, -0.005487, 0.274963, -0.000621, -0.005963
2.436000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000663, -0.005489, 0.274963, -0.000621, -0.005965
2.437500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000663, -0.005491, 0.274963, -0.000621, -0.005967
2.439000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000663, -0.005493, 0.274963, -0.000621, -0.005970
2.440500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000663, -0.005495, 0.274963, -0.000621, -0.005972
2.442000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000663, -0.005497, 0.274963, -0.000621, -0.005974
2.443500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000663, -0.005499, 0.274963, -0.000621, -0.005976
2.445000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000663, -0.005501, 0.274963, -0.000621, -0.005978
2.446500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000663, -0.005503, 0.274963, -0.000621, -0.005980
2.448000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000663, -0.005504, 0.274963, -0.000622, -0.005982
2.449500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000663, -0.005506, 0.274963, -0.000622, -0.005984
2.451000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000663, -0.005508, 0.274963, -0.000622, -0.005986
2.452500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000663, -0.005510, 0.274963, -0.000622, -0.005988
2.454000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000663, -0.005512, 0.274963, -0.000622, -0.005990
2.455500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000663, -0.005514, 0.274963, -0.000622, -0.005992
2.457000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000663, -0.005516, 0.274963, -0.000622, -0.005995
2.458500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000663, -0.005518, 0.274963, -0.000622, -0.005997
2.460000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000664, -0.005520, 0.274962, -0.000622, -0.005999
2.461500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000664, -0.005522, 0.274962, -0.000622, -0.006001
2.463000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000664, -0.005523, 0.274962, -0.000622, -0.006003
2.464500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000664, -0.005525, 0.274962, -0.000622, -0.006005
2.466000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000664, -0.005527, 0.274962, -0.000622, -0.006007
2.467500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000664, -0.005529, 0.274962, -0.000622, -0.006009
2.469000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000664, -0.005531, 0.274962, -0.000622, -0.006011
2.470500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000664, -0.005533, 0.274962, -0.000622, -0.006013
2.472000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000664, -0.005534, 0.274962, -0.000622, -0.006015
2.473500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000664, -0.005536, 0.274962, -0.000622, -0.006016
2.475000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000664, -0.005538, 0.274962, -0.000622, -0.006018
2.476500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000664, -0.005540, 0.274962, -0.000622, -0.006020
2.478000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000664, -0.005541, 0.274962, -0.000622, -0.006022
2.479500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000664, -0.005543, 0.274962, -0.000622, -0.006024
2.481000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000664, -0.005545, 0.274962, -0.000622, -0.006026
2.482500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000664, -0.005546, 0.274962, -0.000622, -0.006028
2.484000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000664, -0.005548, 0.274962, -0.000622, -0.006029
2.485500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000664, -0.005550, 0.274962, -0.000622, -0.006031
2.487000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000664, -0.005551, 0.274962, -0.000622, -0.006033
2.488500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000664, -0.005553, 0.274962, -0.000622, -0.006034
2.490000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000664, -0.005554, 0.274961, -0.000622, -0.006036
2.491500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000664, -0.005556, 0.274961, -0.000622, -0.006038
2.493000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000664, -0.005557, 0.274961, -0.000623, -0.006039
2.494500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000664, -0.005559, 0.274961, -0.000623, -0.006041
2.496000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000665, -0.005560, 0.274961, -0.000623, -0.006043
2.497500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000665, -0.005561, 0.274961, -0.000623, -0.006044
2.499000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000665, -0.005563, 0.274961, -0.000623, -0.006046
2.500500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000665, -0.005564, 0.274961, -0.000623, -0.006047
2.502000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000665, -0.005565, 0.274961, -0.000623, -0.006048
2.503500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000665, -0.005567, 0.274961, -0.000623, -0.006050
2.505000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000665, -0.005568, 0.274961, -0.000623, -0.006051
2.506500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000665, -0.005569, 0.274961, -0.000623, -0.006052
2.508000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000665, -0.005570, 0.274961, -0.000623, -0.006054
2.509500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000665, -0.005571, 0.274961, -0.000623, -0.006055
2.511000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000665, -0.005572, 0.274961, -0.000623, -0.006056
2.512500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000665, -0.005573, 0.274961, -0.000623, -0.006057
2.514000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000665, -0.005574, 0.274961, -0.000623, -0.006059
2.515500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000665, -0.005575, 0.274961, -0.000623, -0.006060
2.517000, 0.300000, 0.000000, 0.000000, 0.279221, -0.000665, -0.005576, 0.274961, -0.000623, -0.006061
2.518500, 0.300000, 0.000000, 0.000000, 0.279221, -0.000665, -0.005577, 0.274961, -0.000623, -0.006062
2.520000, 0.300000, 0.000000, 0.000000, 0.279220, -0.000665, -0.005578, 0.274961, -0.000623, -0.006063
2.521500, 0.300000, 0.000000, 0.000000, 0.279220, -0.000665, -0.005579, 0.274961, -0.000623, -0.006064
2.523000, 0.300000, 0.000000, 0.000000, 0.279220, -0.000665, -0.005580, 0.274961, -0.000623, -0.006065
2.524500, 0.300000, 0.000000, 0.000000, 0.279220, -0.000665, -0.005580, 0.274960, -0.000623, -0.006066
2.526000, 0.300000, 0.000000, 0.000000, 0.279220, -0.000665, -0.005581, 0.274960, -0.000623, -0.006066
2.527500, 0.300000, 0.000000, 0.000000, 0.279220, -0.000665, -0.005582, 0.274960, -0.000623, -0.006067
2.529000, 0.300000, 0.000000, 0.000000, 0.279220, -0.000665, -0.005582, 0.274960, -0.000623, -0.006068
2.530500, 0.300000, 0.000000, 0.000000, 0.279220, -0.000665, -0.005583, 0.274960, -0.000623, -0.006069
2.532000, 0.300000, 0.000000, 0.000000, 0.279220, -0.000665, -0.005584, 0.274960, -0.000623, -0.006069
2.533500, 0.300000, 0.000000, 0.000000, 0.279220, -0.000665, -0.005584, 0.274960, -0.000623, -0.006070
2.535000, 0.300000, 0.000000, 0.000000, 0.279220, -0.000665, -0.005584, 0.274960, -0.000623, -0.006070
2.536500, 0.300000, 0.000000, 0.000000, 0.279220, -0.000666, -0.005585, 0.274960, -0.000623, -0.006071
2.538000, 0.300000, 0.000000, 0.000000, 0.279220, -0.000666, -0.005585, 0.274960, -0.000623, -0.006071
2.539500, 0.300000, 0.000000, 0.000000, 0.279220, -0.000666, -0.005586, 0.274960, -0.000623, -0.006072
2.541000, 0.300000, 0.000000, 0.000000, 0.279220, -0.000666, -0.005586, 0.274960, -0.000623, -0.006072
2.542500, 0.300000, 0.000000, 0.000000, 0.279220, -0.000666, -0.005586, 0.274960, -0.000623, -0.006073
2.544000, 0.300000, 0.000000, 0.000000, 0.279220, -0.000666, -0.005586, 0.274960, -0.000623, -0.006073
2.545500, 0.300000, 0.000000, 0.000000, 0.279220, -0.000666, -0.005586, 0.274960, -0.000624, -0.006073
2.547000, 0.300000, 0.000000, 0.000000, 0.279220, -0.000666, -0.005587, 0.274960, -0.000624, -0.006073
2.548500, 0.300000, 0.000000, 0.000000, 0.279220, -0.000666, -0.005587, 0.274960, -0.000624, -0.006074
2.550000, 0.300000, 0.000000, 0.000000, 0.279220, -0.000666, -0.005587, 0.274960, -0.000624, -0.006074
2.551500, 0.300000, 0.000000, 0.000000, 0.279220, -0.000666, -0.005587, 0.274960, -0.000624, -0.006074
2.553000, 0.300000, 0.000000, 0.000000, 0.279220, -0.000666, -0.005587, 0.274960, -0.000624, -0.006074
2.554500, 0.300000, 0.000000, 0.000000, 0.279220, -0.000666, -0.005586, 0.274960, -0.000624, -0.006074
